material_id,e_ij_max,band_gap,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,space_group,atomic_positions,atomic_elements
mp-774424,0.013499999999999998,,6.0856000022789045,6.085879002476635,8.35907300045035,90.00106441924058,89.9994527785782,90.00308804398334,95,"[array([6.85121600e-05, 1.52256520e+00, 1.69639868e-04]), array([-2.38689160e-05,  4.56369522e+00,  4.17951047e+00]), array([1.52245672e+00, 1.34470921e-04, 2.08966684e+00]), array([ 4.56348147e+00, -8.94415660e-05,  6.26931814e+00]), array([1.54439912, 1.54428725, 5.22432993]), array([1.54457179, 4.54090004, 7.31407847]), array([4.54047606, 1.54417707, 3.13487688]), array([4.54096951, 4.54123002, 1.04477128]), array([3.04290002, 4.70873708, 4.17944838]), array([4.70865057, 3.04284006, 6.26932377]), array([1.3766672 , 3.04293792, 2.08977975]), array([3.04276638, 1.37680155, 8.35901609]), array([0.253236  , 1.66345704, 2.15764627]), array([0.25317926, 4.42249153, 2.02189416]), array([1.66327601, 0.25331915, 8.29111093]), array([1.66355057, 5.83231209, 4.24726517]), array([4.42220428, 0.25324143, 0.06790273]), array([4.42243842, 5.83216596, 4.11166071]), array([5.83221089, 1.66326335, 6.20144965]), array([5.83214328, 4.42224666, 6.3372671 ]), array([1.65415802, 2.94940777, 0.21317842]), array([1.65421962, 3.13634966, 3.9664088 ]), array([2.94910093, 1.65424598, 1.87657701]), array([2.94921679, 4.43141122, 2.30290552]), array([3.13624908, 1.65422894, 6.48241877]), array([3.13629392, 4.43135334, 6.05608003]), array([4.43119048, 3.13624655, 4.39270968]), array([4.43118914, 2.94925377, 8.14592685])]","['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'V', 'V', 'V', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-763240,0.28947471914785206,,5.176017057286906,5.176017057286906,6.580616,90.0,90.0,90.65209581671148,20,"[array([1.38879355e+00, 2.92875627e-17, 0.00000000e+00]), array([5.88942645e+00, 6.40136374e-17, 3.29030800e+00]), array([1.35941138e+00, 5.42327773e-17, 3.29030800e+00]), array([ 5.91880862e+00, -1.65255080e-16,  0.00000000e+00]), array([3.63911   , 1.37408111, 1.645154  ]), array([ 3.63911   , -1.37408111,  4.935462  ]), array([3.55691342, 2.32791087, 0.30867037]), array([3.72130658, 2.32791087, 2.98163763]), array([2.29242459, 0.42654545, 1.74289589]), array([ 2.29242459, -0.42654545,  4.83772011]), array([4.98579541, 0.42654545, 1.54741211]), array([ 4.98579541, -0.42654545,  5.03320389]), array([ 3.55691342, -2.32791087,  6.27194563]), array([ 3.72130658, -2.32791087,  3.59897837])]","['Li', 'Li', 'Co', 'Co', 'Si', 'Si', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1217120,1.384950834751565,,7.222026983210254,7.222026983210254,7.222027496997294,33.88420062069408,33.88420062069408,33.88420046572725,160,"[array([7.47145744e+00, 1.07025295e-17, 1.33485679e+00]), array([1.76519554e+01, 9.11380900e-17, 3.15371301e+00]), array([2.00307236e+01, 1.56706699e-16, 3.57870571e+00]), array([1.00638261e+01, 1.89586689e-17, 1.79801153e+00]), array([ 2.47748434e+00, -1.17989124e-17,  4.42629409e-01]), array([1.26009017e+01, 9.94675928e-17, 2.25128755e+00])]","['Ti', 'Ti', 'Fe', 'Ni', 'Sb', 'Sb']"
mp-29510,0.6999497941995555,,3.814998,6.042433,11.709466,90.0,90.0,90.0,28,"[array([ 0.20553683,  1.12524604, 11.05337291]), array([0.20553683, 4.91718696, 0.65609309]), array([0.20553683, 1.12524604, 6.51082609]), array([0.20553683, 4.91718696, 5.19863991]), array([1.68423006, 3.21824816, 8.7820995 ]), array([1.68423006, 2.82418484, 2.9273665 ]), array([2.09541436, 4.64420796, 2.9273665 ]), array([2.09541436, 1.39822504, 8.7820995 ]), array([0.3975495 , 3.14179929, 7.33349804]), array([ 0.3975495 ,  3.14179929, 10.23070096]), array([0.3975495 , 2.90063371, 1.47876504]), array([0.3975495 , 2.90063371, 4.37596796])]","['Hg', 'Hg', 'Hg', 'Hg', 'Te', 'Te', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-768232,0.09352000000000003,,8.73024333,8.73024333,8.73024333,90.0,90.0,90.0,198,"[array([0.20343562, 0.20343562, 0.20343562]), array([1.87029129, 2.49483037, 6.23541296]), array([1.91863231, 6.28375397, 6.81161102]), array([2.44648936, 2.44648936, 2.44648936]), array([2.49483037, 6.23541296, 1.87029129]), array([4.16168604, 8.52680771, 4.56855729]), array([4.56855729, 4.16168604, 8.52680771]), array([6.23541296, 1.87029129, 2.49483037]), array([6.28375397, 6.81161102, 1.91863231]), array([6.81161102, 1.91863231, 6.28375397]), array([6.85995204, 6.85995204, 6.85995204]), array([8.52680771, 4.56855729, 4.16168604]), array([0.0891914 , 8.64105193, 4.27593027]), array([4.27593027, 0.0891914 , 8.64105193]), array([4.45431306, 4.45431306, 4.45431306]), array([8.64105193, 4.27593027, 0.0891914 ]), array([0.0507799 , 1.82267794, 3.91264022]), array([0.45248144, 8.67946343, 6.18779961]), array([1.82267794, 3.91264022, 0.0507799 ]), array([2.54244372, 4.81760311, 4.41590156]), array([3.91264022, 0.0507799 , 1.82267794]), array([4.31434177, 6.90756539, 8.27776189]), array([4.41590156, 2.54244372, 4.81760311]), array([4.81760311, 4.41590156, 2.54244372]), array([6.18779961, 0.45248144, 8.67946343]), array([6.90756539, 8.27776189, 4.31434177]), array([8.27776189, 4.31434177, 6.90756539]), array([8.67946343, 6.18779961, 0.45248144])]","['Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Rb', 'Sb', 'Sb', 'Sb', 'Sb', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-4829,0.2653408422919497,,5.90668136,5.906681033579151,3.83557536,90.0,90.0,120.0000072194685,150,"[array([2.95334347, 1.70511012, 2.26874237]), array([-3.28000751e-06,  3.41022534e+00,  1.56683299e+00]), array([0., 0., 0.]), array([2.20277362, 3.81531597, 1.91778768]), array([-0.75056682,  1.30001948,  1.91778768]), array([1.50113339e+00, 2.54141590e-09, 1.91778768e+00]), array([3.63312398e+00, 6.15087180e-09, 0.00000000e+00]), array([-1.81656229,  3.14637726,  0.        ]), array([1.1367785, 1.9689582, 0.       ])]","['Na', 'Na', 'Th', 'F', 'F', 'F', 'F', 'F', 'F']"
mp-12411,1.2487100000000018,,4.289971455897005,4.289971683594198,4.28997232,60.00000232477854,60.00000060589906,59.99999364889517,216,"[array([1.23840826, 0.87568678, 2.14498592]), array([0., 0., 0.]), array([3.71522479, 2.62706033, 6.43495776]), array([2.47681652, 1.75137355, 4.28997184])]","['Li', 'Li', 'Zn', 'Ge']"
mp-675101,0.6955777147915385,,6.939543103858391,6.939543103858391,8.830432254868946,80.96148206461676,80.96148206461676,60.19423939881041,8,"[array([1.80042817, 8.75741493, 7.27879167]), array([2.20976543e-16, 1.18117605e+01, 7.16218582e+00]), array([1.64769428e-16, 9.67803973e+00, 4.62977261e+00]), array([1.70650366, 6.85964309, 4.40310123]), array([1.66058714, 4.80382773, 1.28988172]), array([-1.80042817,  8.75741493,  7.27879167]), array([-1.70650366,  6.85964309,  4.40310123]), array([-5.10750746e-17,  3.68366159e+00,  4.25656944e+00]), array([3.55862574e-17, 2.00871097e+00, 1.42353570e+00]), array([-1.66058714,  4.80382773,  1.28988172]), array([-1.03252653e-16,  7.95627104e+00,  1.90916914e+00]), array([4.53176263e-17, 5.67850001e+00, 6.68363544e+00]), array([1.56495081, 8.84129702, 2.80302347]), array([1.83690632e-16, 1.19920171e+01, 2.65180114e-01]), array([9.65632689e-17, 9.79536928e+00, 8.67145411e+00]), array([1.01725316e-16, 7.57091439e+00, 6.00260394e+00]), array([-1.56495081,  8.84129702,  2.80302347]), array([1.58125888, 4.833028  , 5.83360059]), array([-9.52515877e-18,  6.07723733e+00,  2.59744078e+00]), array([2.23359285e-17, 5.40738057e+00, 8.59916021e+00]), array([2.03586840e-18, 1.72360291e+00, 5.61102567e+00]), array([-1.58125888,  4.833028  ,  5.83360059])]","['Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Ca', 'Nb', 'Nb', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']"
mp-535042,0.17201999999999995,,9.139797,9.139797,9.139797,90.0,90.0,90.0,218,"[array([7.5614089, 7.5614089, 1.5783881]), array([7.5614089, 1.5783881, 7.5614089]), array([1.5783881, 7.5614089, 7.5614089]), array([1.5783881, 1.5783881, 1.5783881]), array([2.9915104, 2.9915104, 6.1482866]), array([2.9915104, 6.1482866, 2.9915104]), array([6.1482866, 2.9915104, 2.9915104]), array([6.1482866, 6.1482866, 6.1482866]), array([6.85484775, 0.        , 4.5698985 ]), array([0.        , 4.5698985 , 6.85484775]), array([2.28494925, 0.        , 4.5698985 ]), array([4.5698985 , 2.28494925, 0.        ]), array([4.5698985 , 6.85484775, 0.        ]), array([0.        , 4.5698985 , 2.28494925]), array([6.85484775, 4.5698985 , 0.        ]), array([0.        , 6.85484775, 4.5698985 ]), array([2.28494925, 4.5698985 , 0.        ]), array([4.5698985 , 0.        , 2.28494925]), array([4.5698985 , 0.        , 6.85484775]), array([0.        , 2.28494925, 4.5698985 ]), array([0., 0., 0.]), array([4.5698985, 4.5698985, 4.5698985]), array([5.28005159, 5.28005159, 3.85974541]), array([5.28005159, 3.85974541, 5.28005159]), array([0.71015309, 0.71015309, 8.42964391]), array([0.71015309, 8.42964391, 0.71015309]), array([3.85974541, 5.28005159, 5.28005159]), array([3.85974541, 3.85974541, 3.85974541]), array([8.42964391, 8.42964391, 8.42964391]), array([8.42964391, 0.71015309, 0.71015309]), array([5.24287089, 7.82883022, 1.31408345]), array([5.24287089, 1.31096678, 7.82571355]), array([7.82571355, 5.24287089, 1.31096678]), array([7.82571355, 3.89692611, 7.82883022]), array([7.82883022, 1.31408345, 5.24287089]), array([7.82883022, 7.82571355, 3.89692611]), array([0.67297239, 3.25581505, 5.88086528]), array([0.67297239, 5.88398195, 3.25893172]), array([1.31096678, 7.82571355, 5.24287089]), array([1.31096678, 1.31408345, 3.89692611]), array([1.31408345, 5.24287089, 7.82883022]), array([1.31408345, 3.89692611, 1.31096678]), array([3.25581505, 3.25893172, 8.46682461]), array([3.25581505, 5.88086528, 0.67297239]), array([3.25893172, 0.67297239, 5.88398195]), array([3.25893172, 8.46682461, 3.25581505]), array([3.89692611, 7.82883022, 7.82571355]), array([3.89692611, 1.31096678, 1.31408345]), array([5.88086528, 0.67297239, 3.25581505]), array([5.88086528, 8.46682461, 5.88398195]), array([5.88398195, 3.25893172, 0.67297239]), array([5.88398195, 5.88086528, 8.46682461]), array([8.46682461, 3.25581505, 3.25893172]), array([8.46682461, 5.88398195, 5.88086528])]","['Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Na', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'B', 'B', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-686208,1.181165408667188,,8.170761,8.19531751037103,20.644130578238965,97.61860635391946,97.28310445386134,109.31994694407793,1,"[array([-3.54329492,  1.07588943, 18.5171956 ]), array([-1.67737578, -2.8133585 , 18.55580306]), array([-1.83124257,  2.62424911, 18.54956632]), array([-0.48567965,  2.34751476, 16.67830161]), array([-0.77246494,  5.07136209, 11.80438653]), array([-0.82202858,  1.99920497, 12.95653451]), array([-0.25102932, -0.73694783, 18.23412789]), array([-0.51531056,  4.57463702, 15.29927697]), array([ 0.76871234,  1.35959935, 18.6103444 ]), array([ 0.8607349 , -1.91446374, 16.57593853]), array([ 1.24890485,  3.93032756, 17.02085982]), array([ 3.84163928, -1.31605139, 11.81780559]), array([ 2.26824761,  2.90246164, 15.15542948]), array([ 2.29039504, -0.35739884, 13.3680188 ]), array([ 1.90639256,  0.1902567 , 16.88186089]), array([ 4.86208312, -1.79687321, 13.8368409 ]), array([ 5.00002429, -1.69524035,  9.67514191]), array([2.03027263, 5.7706502 , 6.39966416]), array([4.6340202 , 1.27217178, 5.09606389]), array([ 2.37879502,  3.07944179, 11.65323601]), array([4.77182412, 0.89336878, 8.50257362]), array([ 2.37269884,  2.9774655 , 18.67236983]), array([-2.0753777 ,  2.93464256,  8.68867003]), array([ 3.31475215, -1.05866151, 15.39958796]), array([3.39360743, 4.82715169, 8.07408917]), array([ 3.20026605, -0.7948331 , 18.39827497]), array([ 3.26381697,  1.86236676, 13.35105888]), array([ 6.14375976, -2.88617117, 15.22530113]), array([ 3.33196618,  5.07645429, 11.76773057]), array([ 3.32313672,  1.86438629, 16.9058623 ]), array([3.4636261 , 2.01337364, 9.96800735]), array([-1.69380865,  0.08630607,  9.80138568]), array([-1.74138089,  2.68610865,  5.22604971]), array([-3.6032078 ,  3.88760601, 13.45537346]), array([ 4.45428443,  1.00466651, 15.01415716]), array([ 4.94037506, -1.82587904, 16.97279665]), array([4.48124213, 4.10238811, 9.92587915]), array([4.86313412, 3.56498253, 6.8615856 ]), array([-0.64648808, -1.17967055,  8.14418213]), array([-0.61078307,  2.08417354,  7.18408564]), array([-0.58890256,  2.3654254 ,  3.18776096]), array([ 4.71722546, -1.91463417, 19.73404477]), array([-0.40457667, -0.80936657,  4.90582307]), array([-0.7421016 ,  4.63040087,  1.73588712]), array([-2.31746896,  3.29067038, 11.64967503]), array([0.65968529, 0.9511022 , 8.63591924]), array([-2.02096917,  2.72381647, 14.76953595]), array([-2.11852315,  5.60471596,  6.6478061 ]), array([-2.00333487,  0.1573371 , 13.68216965]), array([ 0.82089659, -2.24594806, 13.69902897]), array([-1.96203564,  5.82340032,  3.17399989]), array([-2.09440422,  5.65377265,  9.96655881]), array([0.51219941, 1.23093624, 5.08701055]), array([1.02525788, 4.0303875 , 3.10280041]), array([ 1.74741263, -0.01350695,  6.73326962]), array([-0.8274917 ,  4.85428593,  8.26907796]), array([-0.69015601, -1.14158992, 15.04827819]), array([1.8514116 , 0.10008734, 3.4626002 ]), array([-0.6532309 ,  7.33612667,  0.02603338]), array([2.26819427, 2.85949523, 1.64412651]), array([2.09199991, 5.99872951, 0.22176656]), array([-0.6274576 ,  2.06149824, 10.34398244]), array([0.58222838, 6.65654742, 1.90775973]), array([ 3.28988499, -0.6277731 ,  5.04204563]), array([3.34956217, 4.88264896, 1.79704746]), array([ 3.44103694, -1.0529121 ,  8.01164125]), array([ 1.11331853,  1.1886198 , 11.90224306]), array([3.390978  , 1.72401144, 6.91677073]), array([0.76436375, 3.95321128, 6.91049375]), array([3.3580479 , 1.71760306, 3.27326471]), array([ 0.48945242, -2.00928432, 19.98759861]), array([ 1.865401  , -0.04816989, 20.04755183]), array([4.4428331 , 0.88963486, 1.42294339]), array([2.07892906, 2.84780779, 8.39091578]), array([2.1297723 , 5.94017004, 3.62598278]), array([6.00337249, 2.69790765, 1.30446537]), array([6.01820552, 5.47968061, 0.14634219]), array([3.81170153, 4.92702284, 5.23148171]), array([6.18263772, 0.0424889 , 0.12968404]), array([4.73065713, 6.66296283, 1.64637978]), array([ 2.16214805, -2.97044736, 18.39107254]), array([ 2.30779919, -0.18121257, 10.131571  ]), array([ 0.67449494,  0.99231125, 14.8285436 ]), array([ 0.83958482,  3.9003256 , 13.3370765 ]), array([ 4.98394588,  0.98787102, 11.66514618]), array([4.96323016, 3.71745971, 3.369552  ]), array([6.20540229, 0.13828819, 6.64130782]), array([-0.46899741,  4.86871944,  4.91843738]), array([-3.19637418,  3.77319515, 16.73686665]), array([-0.43120067, -0.83336256, 11.8902323 ]), array([-1.96866905,  0.28119739, 16.67222581]), array([0.64526162, 1.01425272, 1.47965753]), array([-1.8176055 ,  0.09904987, 20.0107148 ]), array([2.2287156 , 2.97042604, 5.09115496]), array([ 0.78102907,  4.05202263, 10.07362963]), array([6.14017725, 0.25881009, 3.28746839]), array([ 0.3031795 , -3.11861209, 18.1737723 ]), array([-2.26673284, -0.54517592, 18.3136162 ]), array([-0.15757197,  0.33804943, 16.34137659]), array([ 2.89658471, -2.23881621, 13.55218382]), array([ 3.14049891,  0.63001946, 11.55869904]), array([ 0.17507157,  2.71608357, 14.60985518]), array([ 0.09434987,  3.15409352, 18.489935  ]), array([ 0.28962315,  3.26029125, 11.70958802]), array([ 2.39098433,  0.87447462, 15.0089867 ]), array([ 2.51548463,  4.07084984, 10.01945043]), array([ 2.53693006, -2.06136396, 19.85123521]), array([ 2.67797016,  1.01609543, 18.52508207]), array([ 2.57184987,  3.9232915 , 13.43547623]), array([ 2.79382086, -2.13200456, 16.97507004]), array([-2.35217438,  4.5680728 ,  4.76203593]), array([5.57188336, 1.74996369, 6.7874287 ]), array([ 5.54174411, -0.87719836,  7.92042384]), array([ 5.91017311, -0.5990177 , 11.72658817]), array([ 3.23322942,  3.85865299, 16.89662789]), array([ 5.74279766, -0.51260316,  4.91767288]), array([-2.685742  ,  4.58157422, 15.26915953]), array([-2.65688983, -0.70683391, 15.40964722]), array([-2.77289672,  4.76853182,  8.3476207 ]), array([-0.20800198,  0.36374499,  3.08413041]), array([-2.89075346,  1.87149004, 13.13923088]), array([-2.81703207,  5.20831637, 11.89320984]), array([-2.62480015,  1.97333127, 16.69463785]), array([-0.21014478,  0.12420455,  6.68393898]), array([ 5.47116774,  1.84812321, 10.25709051]), array([0.06181515, 0.10378153, 0.15436948]), array([ 0.46332975, -0.06386158, 10.49690338]), array([0.16028529, 2.78584539, 1.27297987]), array([0.36760359, 3.24124801, 4.88498027]), array([0.06385041, 5.47191502, 0.1095454 ]), array([2.63588038, 0.69845453, 8.67247461]), array([0.10387378, 3.10226796, 8.78018922]), array([2.37846296, 0.88890785, 1.67488774]), array([2.55060972, 1.255559  , 5.05938781]), array([-0.10704089,  5.71210005,  6.3927635 ]), array([ 0.13815103,  5.81716033, 10.07250299]), array([ 0.09244611,  0.03968329, 13.39399182]), array([0.00643742, 5.74716293, 3.51412375]), array([2.51478021, 3.91883102, 0.00470774]), array([3.11693972, 3.75191119, 3.62994613]), array([5.33610926, 4.55597971, 1.90753842]), array([2.76233165, 6.99597391, 2.02559396]), array([2.74162088, 3.75364158, 6.52588781]), array([5.49762691, 1.97567517, 3.31718346])]","['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']"
mp-9309,1.0294238673646536,,3.967787,7.658302,9.917133,90.0,90.0,90.0,31,"[array([1.90465283, 0.        , 3.82561339]), array([2.06313417, 3.829151  , 8.78417989]), array([0.2628897 , 0.        , 7.67150732]), array([3.7048973 , 3.829151  , 2.71294082]), array([0.02566365, 2.58182038, 5.57651297]), array([3.94212335, 1.24733062, 0.61794647]), array([3.94212335, 6.41097138, 0.61794647]), array([0.02566365, 5.07648162, 5.57651297]), array([0.15441833, 1.46667205, 6.34886921]), array([3.81336867, 2.36247895, 1.39030271]), array([3.81336867, 5.29582305, 1.39030271]), array([0.15441833, 6.19162995, 6.34886921]), array([0.14224516, 6.31016515, 9.18651798]), array([3.82554184, 5.17728785, 4.22795148]), array([3.82554184, 2.48101415, 4.22795148]), array([0.14224516, 1.34813685, 9.18651798]), array([2.14275179, 0.        , 7.65200032]), array([1.82503521, 3.829151  , 2.69343382]), array([3.88471344, 0.        , 1.2716343 ]), array([0.08307356, 3.829151  , 6.2302008 ])]","['Cs', 'Cs', 'Ta', 'Ta', 'B', 'B', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-755867,1.292848175541119,,7.5003094079783805,7.5003094079783805,7.5003094079783805,119.7793318697212,118.88979675539726,91.15817697552419,46,"[array([1.01976852e-16, 5.64645920e+00, 4.96923420e-18]), array([2.19855753, 3.71421469, 2.6248235 ]), array([3.7626560e+00, 1.8335512e+00, 4.9692342e-18]), array([ 1.56409471, -0.09869712,  2.62482875]), array([1.42658896e-17, 2.00193684e+00, 6.38748861e-17]), array([ 1.81650496, -0.10792055,  7.8744705 ]), array([1.42658896e-17, 2.00193684e+00, 5.24964700e+00]), array([ 1.9461548 ,  3.70499126, -2.62482875]), array([ 3.47075667,  3.64679485, -3.91848351]), array([ 3.47075667,  3.64679485, -1.33116349]), array([1.91778437, 1.86420317, 1.24222922]), array([-0.5420708 ,  3.74469508,  1.19003198]), array([-1.78631717,  5.59778743,  2.62481825]), array([-0.54207456,  3.74469889,  4.05962027]), array([1.91778061, 1.86420698, 4.00741253]), array([1.84487915, 5.67711117, 1.24222922]), array([ 4.30473056, -0.06820911,  1.19002673]), array([5.54897694, 1.78487562, 2.6248235 ]), array([ 4.30473056, -0.06820911,  4.05962027]), array([ 5.60753139,  1.86420698, -1.24223447]), array([ 0.29189933, -0.16611315,  6.58081049]), array([ 0.29189933, -0.16611315,  9.16813051])]","['Lu', 'Lu', 'Lu', 'Lu', 'Sb', 'Sb', 'Sb', 'Sb', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1101755,1.176427496108451,,5.89401767,5.93671752,5.8682087,90.0,90.0,90.0,29,"[array([5.22741582, 5.15501277, 3.5932347 ]), array([0.66660185, 0.78170475, 0.65913035]), array([3.61361068, 5.15501277, 0.65913035]), array([2.28040699, 0.78170475, 3.5932347 ]), array([2.93095406, 1.4839434 , 5.86161213]), array([2.96306361, 4.45277412, 2.92750778]), array([0.01605477, 1.4839434 , 2.92750778]), array([-0.01605477,  4.45277412,  5.86161213]), array([0.66896464, 3.78161485, 2.27570823]), array([5.22505303, 2.15510267, 5.20981258]), array([2.27804419, 3.78161485, 5.20981258]), array([3.61597348, 2.15510267, 2.27570823])]","['Ge', 'Ge', 'Ge', 'Ge', 'Pt', 'Pt', 'Pt', 'Pt', 'S', 'S', 'S', 'S']"
